site,title,company,location,description,link
Indeed,Data Scientist,Skitch Technologies Private Limited,Mumbai,,https://in.indeed.com/rc/clk?jk=8f6f1e3dff9139f1&bb=lUd3rXUWf2tYiQg6UWVzvPAR-9rJw5Ws-1VaJp_90WKVfx_6sgftYqpCoZWEbms-vqDcXrvNe70ev-4rojOu6XwQTRrnrSWZhlQ0Q06Q0j4cLJM3PdnpJvzkXa-1LEo6V7TPfdz2NLdiRB3fzOYPgA%3D%3D&xkcb=SoAZ67M3rrntIWzCZh0ObzkdCdPP&fccid=14e225a7ed05fa00&cmp=Polar-AI&ti=Data+Scientist&vjs=3
Indeed,Data Scientist,Coface,Mumbai,,https://in.indeed.com/rc/clk?jk=33c2405754cb9d66&bb=lUd3rXUWf2tYiQg6UWVzvGFk_jPO3aiHqXv8SEC6Ff2E9uSqrZ9JDl7UJdgPuGvgYOfkLh7Er4R-ZCMIxE41wDCbIZ3jbHwyrtwFMyDBE3uNvSyI8v7jhPWnJchh-5Cy7pHq96mHMUqnzsd3YXLtng%3D%3D&xkcb=SoCE67M3rrntIWzCZh0NbzkdCdPP&fccid=75f93e975afa917b&vjs=3
Indeed,Data Science Intern,Houlihan Lokey,Mumbai,,https://in.indeed.com/rc/clk?jk=2fdbd215c8613d7b&bb=lUd3rXUWf2tYiQg6UWVzvJMrkqIMq9noCSoRIrxWDx7nS4Bro8kbxAJ5LjF9DTni18S3A4ki1b82itS1Pz9B14ff68MP8Db2kLp2zlvNHxyhj8qeQvoAtMMw7iKzfMbsuj3QOYLNsrjUwyKmEA2dlw%3D%3D&xkcb=SoAw67M3rrntIWzCZh0MbzkdCdPP&fccid=876bfa98c9e3c0ad&vjs=3
Indeed,AIML Data Scientist,Cognizant,Mumbai,,https://in.indeed.com/rc/clk?jk=1cf5aac119fe9928&bb=lUd3rXUWf2tYiQg6UWVzvBqYALszWPPlAWMK9WSDdKT3mjG-AhogmG5jb_Rtfa5axTT94_AZXUcmTDBuB-BEMD7kIueoYFIWMnsxeEfflm4FWW8pveCTGlqVhMMvHRljJejLQah4TWPXB1_nTIPtHQ%3D%3D&xkcb=SoDZ67M3rrntIWzCZh0DbzkdCdPP&fccid=2df6a1e69a70a1e7&vjs=3
Indeed,Associate Data Scientist,Go Digital Technology Consulting,Mumbai,,https://in.indeed.com/rc/clk?jk=f8ab1b91b6b54965&bb=lUd3rXUWf2tYiQg6UWVzvBOFZD1FM68NxSSW3vUKlcKuSSDefNnZ0wNCswNf_9ERfEFpX_xoXrbnwBfFkJ0uv4bweBpNp3NEmRZSLKCGC-upC7aQAT70T8lD2Or6NGCI6GghDaNQkkmqPFvoI_IoqA%3D%3D&xkcb=SoBt67M3rrntIWzCZh0CbzkdCdPP&fccid=f13498f5613da174&vjs=3
Indeed,Senior Data Scientist,Baker Hughes,Mumbai,,https://in.indeed.com/rc/clk?jk=d74ad2935d4be1d4&bb=lUd3rXUWf2tYiQg6UWVzvLA9mmMbAPd_HEye7D8rkj2OHzHRSQi5IzPYknOOD62WACl_zPIKthr33BYjwKY4PTsCEo6BGsjxKrWPnUjcwwny8B4BP_xtpZ8oK62AnEg5lmxPaIgw4yaRdNb88w-jaw%3D%3D&xkcb=SoDw67M3rrntIWzCZh0BbzkdCdPP&fccid=f4c6ba597fc7aa75&vjs=3
Indeed,Senior Data Scientist,LRN Corporation,Mumbai,,https://in.indeed.com/rc/clk?jk=379622f618c6840b&bb=lUd3rXUWf2tYiQg6UWVzvJjE5NrNA-byCVO9VPtC01fdBF5bh3eLykHVlJ09iz8CAQtLconcEP_sWtMJgkpKU4baeDXziwnqXa-UEIAC26iltPP1RO883868xG7CGnciRhHWVYqtjOizCaulI9oe4g%3D%3D&xkcb=SoBE67M3rrntIWzCZh0AbzkdCdPP&fccid=83fc61fe1c8a2738&vjs=3
Indeed,Technology (AI / ML) - Intern,Axs Solutions,Mumbai,,https://in.indeed.com/rc/clk?jk=7c3c980e4b6f4a3b&bb=lUd3rXUWf2tYiQg6UWVzvGxO32LwGSqq-bEVR4-DyT2cVMaDFFbiUTI_KGLR0rzKgmQ6eBgoi0w17kUR-FHa9sL8ZZW8Fi-09RzfkUzyXGLkLIeAv_8jxGlfSYyq5lWnH_fcQY4vQG43IZgw483bhA%3D%3D&xkcb=SoDK67M3rrntIWzCZh0HbzkdCdPP&fccid=6ba3fce9c26e0b02&vjs=3
Indeed,Manager Data Scientist,Abbott Laboratories,Mumbai,,https://in.indeed.com/rc/clk?jk=64e50b14fe9672db&bb=lUd3rXUWf2tYiQg6UWVzvBoCs6A75ocHTbWLfAuzKLqkNnuLDUx7G5zp3fWYqByJbs9IPTaFEFWEYJXK3fyzKkVSQ2EQzMeWzRm2_HuHwTX1pAuN8HkO__d_9F6ZfSes3Hv7j2EVg46S7fsTvc2dRA%3D%3D&xkcb=SoB-67M3rrntIWzCZh0GbzkdCdPP&fccid=77426fa86bb11d7c&vjs=3
Indeed,Manager Data Scientist,Abbott Laboratories,Mumbai,,https://in.indeed.com/viewjob?jk=890abcdef0123456
Indeed,Data Scientist,Proximity Works,Mumbai,,https://in.indeed.com/rc/clk?jk=80da33cd09cfb7ad&bb=lUd3rXUWf2tYiQg6UWVzvCtGkr2RZNrm5_SHQQd8ZOpmJFhxUIiTgRB_azaPMRAZ4pIOQUCt33bq74vhnRCwgdM3dEMSYmIRaGlnpM2TczzT9Dc7EMiJYrU3zIPQAPrtIvlvZtfkjUFTEXxGWXyJrQ%3D%3D&xkcb=SoDj67M3rrntIWzCZh0FbzkdCdPP&fccid=621ff466754af5d7&vjs=3
LinkedIn,Data Scientist,Deloitte,"Mumbai, Maharashtra, India",,https://in.linkedin.com/jobs/view/data-scientist-at-deloitte-4312254528?position=1&pageNum=0&refId=9Wdj75RgnfNeXgpv%2Fd3CaA%3D%3D&trackingId=7b28jpYnz1SPu0jiK%2F9f8Q%3D%3D
LinkedIn,Python Developer,Wissen Technology,"Mumbai, Maharashtra, India",,https://in.linkedin.com/jobs/view/python-developer-at-wissen-technology-4320381500?position=2&pageNum=0&refId=9Wdj75RgnfNeXgpv%2Fd3CaA%3D%3D&trackingId=31Hurzo4otkAATH%2B8DfxKw%3D%3D
LinkedIn,Artificial Intelligence(AI),Tata Consultancy Services,"Mumbai, Maharashtra, India",,https://in.linkedin.com/jobs/view/artificial-intelligence-ai-at-tata-consultancy-services-4320611147?position=3&pageNum=0&refId=9Wdj75RgnfNeXgpv%2Fd3CaA%3D%3D&trackingId=Ip6jElU2ENa80rLqFF3ruA%3D%3D
LinkedIn,Data Scientist - AGM/ DGM/ GM,UltraTech Cement,"Mumbai, Maharashtra, India",,https://in.linkedin.com/jobs/view/data-scientist-agm-dgm-gm-at-ultratech-cement-4319877601?position=4&pageNum=0&refId=9Wdj75RgnfNeXgpv%2Fd3CaA%3D%3D&trackingId=T8ECZsdis6ahvKtP142%2BQw%3D%3D
LinkedIn,Python Developer,Scoutit,Mumbai Metropolitan Region,,https://in.linkedin.com/jobs/view/python-developer-at-scoutit-4320790765?position=5&pageNum=0&refId=9Wdj75RgnfNeXgpv%2Fd3CaA%3D%3D&trackingId=JTsC7mdxOIRL6pb%2F%2FuvNAA%3D%3D
LinkedIn,Python Developer,QualityKiosk Technologies,Mumbai Metropolitan Region,,https://in.linkedin.com/jobs/view/python-developer-at-qualitykiosk-technologies-4337362456?position=6&pageNum=0&refId=9Wdj75RgnfNeXgpv%2Fd3CaA%3D%3D&trackingId=OJhLvVp4XeLqbBNqRg30lg%3D%3D
LinkedIn,Data Science,Tata Consultancy Services,"Mumbai, Maharashtra, India",,https://in.linkedin.com/jobs/view/data-science-at-tata-consultancy-services-4311299423?position=7&pageNum=0&refId=9Wdj75RgnfNeXgpv%2Fd3CaA%3D%3D&trackingId=6y6doaRR6Ga6SjTuD58ACg%3D%3D
LinkedIn,Data Scientist,Weekday AI (YC W21),Mumbai Metropolitan Region,,https://in.linkedin.com/jobs/view/data-scientist-at-weekday-ai-yc-w21-4334065367?position=8&pageNum=0&refId=9Wdj75RgnfNeXgpv%2Fd3CaA%3D%3D&trackingId=%2B%2FW33h9TjfKpeqTdGLwDvg%3D%3D
LinkedIn,Data Scientist,Forbes Advisor,Mumbai Metropolitan Region,,https://in.linkedin.com/jobs/view/data-scientist-at-forbes-advisor-4302705404?position=9&pageNum=0&refId=9Wdj75RgnfNeXgpv%2Fd3CaA%3D%3D&trackingId=5%2B3Ps10K4gT%2BVMuTIU7zzA%3D%3D
LinkedIn,Data Scientist,UBS,Mumbai Metropolitan Region,,https://in.linkedin.com/jobs/view/data-scientist-at-ubs-4320540823?position=10&pageNum=0&refId=9Wdj75RgnfNeXgpv%2Fd3CaA%3D%3D&trackingId=TRiXSO60D2umDD4f6RSitw%3D%3D
LinkedIn,Data Science Intern,ACG World,"Mumbai, Maharashtra, India",,https://in.linkedin.com/jobs/view/data-science-intern-at-acg-world-4315929697?position=11&pageNum=0&refId=9Wdj75RgnfNeXgpv%2Fd3CaA%3D%3D&trackingId=Ooo%2FeGz6xt5r%2Bpu2984C9w%3D%3D
LinkedIn,Assistant Manager - DEI,Godrej Industries Group,"Mumbai, Maharashtra, India",,https://in.linkedin.com/jobs/view/assistant-manager-dei-at-godrej-industries-group-4333726014?position=12&pageNum=0&refId=9Wdj75RgnfNeXgpv%2Fd3CaA%3D%3D&trackingId=s9yl4I2WRUrf4gJTNAW%2Bwg%3D%3D
LinkedIn,Data Scientist,Procter & Gamble,"Mumbai, Maharashtra, India",,https://in.linkedin.com/jobs/view/data-scientist-at-procter-gamble-4303485542?position=13&pageNum=0&refId=9Wdj75RgnfNeXgpv%2Fd3CaA%3D%3D&trackingId=3jPWXXH2VZbJCoWYA0zg%2FA%3D%3D
LinkedIn,Data Scientist,Time Hack Consulting,Mumbai Metropolitan Region,,https://in.linkedin.com/jobs/view/data-scientist-at-time-hack-consulting-4320640727?position=14&pageNum=0&refId=9Wdj75RgnfNeXgpv%2Fd3CaA%3D%3D&trackingId=XVVGV4sB7E%2FYOJsRMP8Rrg%3D%3D
LinkedIn,Frontend Developer,Pazago,"Mumbai, Maharashtra, India",,https://in.linkedin.com/jobs/view/frontend-developer-at-pazago-4320571994?position=15&pageNum=0&refId=9Wdj75RgnfNeXgpv%2Fd3CaA%3D%3D&trackingId=7oIxv2LpbhKvqdyrSEHOmg%3D%3D
LinkedIn,Research Scientist ( 82349838 ),Reliance Industries Limited,"Navi Mumbai, Maharashtra, India",,https://in.linkedin.com/jobs/view/research-scientist-82349838-at-reliance-industries-limited-4319831123?position=16&pageNum=0&refId=9Wdj75RgnfNeXgpv%2Fd3CaA%3D%3D&trackingId=v4NXNvkTc0UTBXkdWoVSHA%3D%3D
LinkedIn,Data Scientist,InCred Financial Services,Mumbai Metropolitan Region,,https://in.linkedin.com/jobs/view/data-scientist-at-incred-financial-services-4311240108?position=17&pageNum=0&refId=9Wdj75RgnfNeXgpv%2Fd3CaA%3D%3D&trackingId=QR81D9QRGBsNd1vXWuxs%2Bw%3D%3D
LinkedIn,Data Scientist,Coface,Mumbai Metropolitan Region,,https://in.linkedin.com/jobs/view/data-scientist-at-coface-4312046279?position=18&pageNum=0&refId=9Wdj75RgnfNeXgpv%2Fd3CaA%3D%3D&trackingId=qluLbruQ742b4%2BWWgK%2BM0A%3D%3D
LinkedIn,Data Scientist,Sia,Mumbai Metropolitan Region,,https://in.linkedin.com/jobs/view/data-scientist-at-sia-4331888806?position=19&pageNum=0&refId=9Wdj75RgnfNeXgpv%2Fd3CaA%3D%3D&trackingId=sDCV9MsCkFIo2evvuhKtFg%3D%3D
LinkedIn,Data Scientist,Dhurin,Mumbai Metropolitan Region,,https://in.linkedin.com/jobs/view/data-scientist-at-dhurin-4310845569?position=20&pageNum=0&refId=9Wdj75RgnfNeXgpv%2Fd3CaA%3D%3D&trackingId=B%2B4aN6yHT1bgtVoAqY3TAQ%3D%3D
LinkedIn,Data Scientist - AI,Weekday AI (YC W21),"Navi Mumbai, Maharashtra, India",,https://in.linkedin.com/jobs/view/data-scientist-ai-at-weekday-ai-yc-w21-4332041338?position=21&pageNum=0&refId=9Wdj75RgnfNeXgpv%2Fd3CaA%3D%3D&trackingId=vTpgZqTGxGieot7FXrC6nQ%3D%3D
LinkedIn,Software Engineer,Capgemini,Mumbai Metropolitan Region,,https://in.linkedin.com/jobs/view/software-engineer-at-capgemini-4334106890?position=22&pageNum=0&refId=9Wdj75RgnfNeXgpv%2Fd3CaA%3D%3D&trackingId=kUEpt%2F62WGr1SWwLmcaAfw%3D%3D
LinkedIn,Machine Learning Engineer,NeuIQ,"Mumbai, Maharashtra, India",,https://in.linkedin.com/jobs/view/machine-learning-engineer-at-neuiq-4311047524?position=23&pageNum=0&refId=9Wdj75RgnfNeXgpv%2Fd3CaA%3D%3D&trackingId=niENsQXXlabmT90M6Wgg%2BQ%3D%3D
LinkedIn,Data Scientist,FruitBowl Digital,"Mumbai, Maharashtra, India",,https://in.linkedin.com/jobs/view/data-scientist-at-fruitbowl-digital-4334324285?position=24&pageNum=0&refId=9Wdj75RgnfNeXgpv%2Fd3CaA%3D%3D&trackingId=FhivOHcTzJMoMwStfNVFew%3D%3D
LinkedIn,Executive - Data scientist,KPMG India,"Mumbai, Maharashtra, India",,https://in.linkedin.com/jobs/view/executive-data-scientist-at-kpmg-india-4255685455?position=25&pageNum=0&refId=9Wdj75RgnfNeXgpv%2Fd3CaA%3D%3D&trackingId=%2F4BCvHPvBu2YkrUmHIYA%2BA%3D%3D
LinkedIn,Data Science Intern,Houlihan Lokey,Mumbai Metropolitan Region,,https://in.linkedin.com/jobs/view/data-science-intern-at-houlihan-lokey-4315159928?position=26&pageNum=0&refId=9Wdj75RgnfNeXgpv%2Fd3CaA%3D%3D&trackingId=CfjJv6fANuFXfz7fye1BOg%3D%3D
LinkedIn,Data Scientist - LLM,MavenMagnet AI,"Mumbai, Maharashtra, India",,https://in.linkedin.com/jobs/view/data-scientist-llm-at-mavenmagnet-ai-4337438301?position=27&pageNum=0&refId=9Wdj75RgnfNeXgpv%2Fd3CaA%3D%3D&trackingId=IdnhiMiFl3knSHY0dQYovQ%3D%3D
LinkedIn,Artificial Intelligence Engineer,Ajanta Pharma Ltd,"Mumbai, Maharashtra, India",,https://in.linkedin.com/jobs/view/artificial-intelligence-engineer-at-ajanta-pharma-ltd-4318472903?position=28&pageNum=0&refId=9Wdj75RgnfNeXgpv%2Fd3CaA%3D%3D&trackingId=CxXknALUhZd2l5bPSqc1Ig%3D%3D
LinkedIn,Frontend Developer,EvolutionCo Group | CX • Design • Marketing • Tech • Innovation,Mumbai Metropolitan Region,,https://in.linkedin.com/jobs/view/frontend-developer-at-evolutionco-group-cx-%E2%80%A2-design-%E2%80%A2-marketing-%E2%80%A2-tech-%E2%80%A2-innovation-4320509521?position=29&pageNum=0&refId=9Wdj75RgnfNeXgpv%2Fd3CaA%3D%3D&trackingId=dZKfohsyf8PKNGf2DsMqKA%3D%3D
LinkedIn,Senior Data Scientist,LRN,Mumbai Metropolitan Region,,https://in.linkedin.com/jobs/view/senior-data-scientist-at-lrn-4337486684?position=30&pageNum=0&refId=9Wdj75RgnfNeXgpv%2Fd3CaA%3D%3D&trackingId=cz9DCQZ0q%2B0ef4Ln6vTWEg%3D%3D
LinkedIn,Data Scientist,Proximity Works,Mumbai Metropolitan Region,,https://in.linkedin.com/jobs/view/data-scientist-at-proximity-works-4283454452?position=31&pageNum=0&refId=9Wdj75RgnfNeXgpv%2Fd3CaA%3D%3D&trackingId=Bq0Sx0sG079Jgbo9DkgJqQ%3D%3D
LinkedIn,Data Scientist,VML Enterprise Solutions,"Mumbai, Maharashtra, India",,https://in.linkedin.com/jobs/view/data-scientist-at-vml-enterprise-solutions-4313969835?position=32&pageNum=0&refId=9Wdj75RgnfNeXgpv%2Fd3CaA%3D%3D&trackingId=nKdvnA%2FHusIbi7TxUinArg%3D%3D
LinkedIn,Interesting Job Opportunity: Volody - AI/ML Developer,Volody,Mumbai Metropolitan Region,,https://in.linkedin.com/jobs/view/interesting-job-opportunity-volody-ai-ml-developer-at-volody-4305190118?position=33&pageNum=0&refId=9Wdj75RgnfNeXgpv%2Fd3CaA%3D%3D&trackingId=CsE7GtXA7GWnpVM%2FsMvNnw%3D%3D
LinkedIn,Data Scientist - Mumbai,Modulr,"Mumbai, Maharashtra, India",,https://in.linkedin.com/jobs/view/data-scientist-mumbai-at-modulr-4261173313?position=34&pageNum=0&refId=9Wdj75RgnfNeXgpv%2Fd3CaA%3D%3D&trackingId=9T2BoN5Vl%2FZXWXjyamGnCw%3D%3D
LinkedIn,Interesting Job Opportunity: Volody - Python Developer - Machine Learning/Artificial Intelligence,Volody,Mumbai Metropolitan Region,,https://in.linkedin.com/jobs/view/interesting-job-opportunity-volody-python-developer-machine-learning-artificial-intelligence-at-volody-4080607264?position=35&pageNum=0&refId=9Wdj75RgnfNeXgpv%2Fd3CaA%3D%3D&trackingId=cGoItNplpwL5cptO9J2QHQ%3D%3D
LinkedIn,Software Automation Engineer,QualityKiosk Technologies,"Mumbai, Maharashtra, India",,https://in.linkedin.com/jobs/view/software-automation-engineer-at-qualitykiosk-technologies-4337461876?position=36&pageNum=0&refId=9Wdj75RgnfNeXgpv%2Fd3CaA%3D%3D&trackingId=gWMw8lxAq%2BxBBj%2BhLQk%2Bcg%3D%3D
LinkedIn,Python -AI/ML Developer,HabileLabs,Mumbai Metropolitan Region,,https://in.linkedin.com/jobs/view/python-ai-ml-developer-at-habilelabs-4315230076?position=37&pageNum=0&refId=9Wdj75RgnfNeXgpv%2Fd3CaA%3D%3D&trackingId=imDRVgB19fzbK0e16I7CrA%3D%3D
LinkedIn,AI Engineer,Kodo,Mumbai Metropolitan Region,,https://in.linkedin.com/jobs/view/ai-engineer-at-kodo-4263199916?position=38&pageNum=0&refId=9Wdj75RgnfNeXgpv%2Fd3CaA%3D%3D&trackingId=aFhBZNln3EW7XY8NOV8Sag%3D%3D
LinkedIn,Artificial Intelligence Engineer,Nityo Infotech,"Mumbai, Maharashtra, India",,https://in.linkedin.com/jobs/view/artificial-intelligence-engineer-at-nityo-infotech-4320567190?position=39&pageNum=0&refId=9Wdj75RgnfNeXgpv%2Fd3CaA%3D%3D&trackingId=GVaJS4aUYSjQH55j75FQdQ%3D%3D
LinkedIn,Mobile Application Developer - Flutter,ICICIDirect,"Navi Mumbai, Maharashtra, India",,https://in.linkedin.com/jobs/view/mobile-application-developer-flutter-at-icicidirect-4333915858?position=40&pageNum=0&refId=9Wdj75RgnfNeXgpv%2Fd3CaA%3D%3D&trackingId=IUdr9u%2FaDX%2FmZGbguzW80g%3D%3D
LinkedIn,Data Scientist - Artificial Intelligence,IBM,Mumbai Metropolitan Region,,https://in.linkedin.com/jobs/view/data-scientist-artificial-intelligence-at-ibm-4302636402?position=41&pageNum=0&refId=9Wdj75RgnfNeXgpv%2Fd3CaA%3D%3D&trackingId=j%2FIYR8tnVJFhjoedM1LhJA%3D%3D
LinkedIn,Data Scientist,eAspire Technolabs Inc.,"Mumbai, Maharashtra, India",,https://in.linkedin.com/jobs/view/data-scientist-at-easpire-technolabs-inc-4334264266?position=42&pageNum=0&refId=9Wdj75RgnfNeXgpv%2Fd3CaA%3D%3D&trackingId=Iy4d3R4OJblTkYgv1h8gtg%3D%3D
LinkedIn,Python Developer - AI/ML Solutions,Arcitech,"Navi Mumbai, Maharashtra, India",,https://in.linkedin.com/jobs/view/python-developer-ai-ml-solutions-at-arcitech-4318700691?position=43&pageNum=0&refId=9Wdj75RgnfNeXgpv%2Fd3CaA%3D%3D&trackingId=QVxymrk8zTTx%2BWUXT5hfWg%3D%3D
LinkedIn,Interesting Job Opportunity: Volody - Python Developer - Machine Learning,Volody,Mumbai Metropolitan Region,,https://in.linkedin.com/jobs/view/interesting-job-opportunity-volody-python-developer-machine-learning-at-volody-4258247069?position=44&pageNum=0&refId=9Wdj75RgnfNeXgpv%2Fd3CaA%3D%3D&trackingId=wXm4gnJhhgjo77uz3u1Zwg%3D%3D
LinkedIn,Software Engineer,HiroJet,"Mumbai, Maharashtra, India",,https://in.linkedin.com/jobs/view/software-engineer-at-hirojet-4320447817?position=45&pageNum=0&refId=9Wdj75RgnfNeXgpv%2Fd3CaA%3D%3D&trackingId=FbqxOLMKFw7Ei0P7j7gTew%3D%3D
LinkedIn,AI/ML Engineer,ADR Group International,"Mumbai, Maharashtra, India",,https://in.linkedin.com/jobs/view/ai-ml-engineer-at-adr-group-international-4250332696?position=46&pageNum=0&refId=9Wdj75RgnfNeXgpv%2Fd3CaA%3D%3D&trackingId=T9xFIoHStxg4CHKCrGJaPg%3D%3D
LinkedIn,Data Scientist - Well known Startup,Taglynk,"Mumbai, Maharashtra, India",,https://in.linkedin.com/jobs/view/data-scientist-well-known-startup-at-taglynk-4337890152?position=47&pageNum=0&refId=9Wdj75RgnfNeXgpv%2Fd3CaA%3D%3D&trackingId=mkm59PuBwCwOndQAOkYOjA%3D%3D
LinkedIn,Machine Learning Engineer,Tata Consultancy Services,"Mumbai, Maharashtra, India",,https://in.linkedin.com/jobs/view/machine-learning-engineer-at-tata-consultancy-services-4319310068?position=48&pageNum=0&refId=9Wdj75RgnfNeXgpv%2Fd3CaA%3D%3D&trackingId=IO%2B4e9f6y44Hk1LmOgMGdA%3D%3D
LinkedIn,Hiring Data Scientist ( Automobile Exp)- Mumbai,HRC Global Services,Mumbai Metropolitan Region,,https://in.linkedin.com/jobs/view/hiring-data-scientist-automobile-exp-mumbai-at-hrc-global-services-4254514761?position=49&pageNum=0&refId=9Wdj75RgnfNeXgpv%2Fd3CaA%3D%3D&trackingId=f9qIpIpaCQSnqy7U%2Bhs8rg%3D%3D
LinkedIn,Machine Learning Engineer,Valiance Solutions,Greater Bengaluru Area,,https://in.linkedin.com/jobs/view/machine-learning-engineer-at-valiance-solutions-4255704695?position=50&pageNum=0&refId=9Wdj75RgnfNeXgpv%2Fd3CaA%3D%3D&trackingId=Q%2FEfOFoMNpXmVTuH7ACJTQ%3D%3D
TimesJobs,Pre Sales Executive,general data pvt.ltd,Mumbai,build,https://www.timesjobs.com/job-detail/pre-sales-executive-general-data-pvt-ltd-mumbai-0-to-2-yrs-jobid-a4MFVnPxaaxzpSvf__PLUS__uAgZw==&source=srp
TimesJobs,Senior .net Developer,general data pvt.ltd,Mumbai,css,https://www.timesjobs.com/job-detail/senior-net-developer-general-data-pvt-ltd-mumbai-3-to-6-yrs-jobid-yZqvC6NYdihzpSvf__PLUS__uAgZw==&source=srp
TimesJobs,Digital Marketing Executive,general data pvt.ltd,Mumbai,digital marketing,https://www.timesjobs.com/job-detail/digital-marketing-executive-general-data-pvt-ltd-mumbai-1-to-4-yrs-jobid-bX__PLUS__bzjZIaq9zpSvf__PLUS__uAgZw==&source=srp
TimesJobs,Business Development Manager,general data pvt.ltd,Mumbai,rfp  /  rfi,https://www.timesjobs.com/job-detail/business-development-manager-general-data-pvt-ltd-mumbai-3-to-6-yrs-jobid-8LXjUMOTYrNzpSvf__PLUS__uAgZw==&source=srp
TimesJobs,Content Manager,general data pvt.ltd,Mumbai,css,https://www.timesjobs.com/job-detail/content-manager-general-data-pvt-ltd-mumbai-0-to-3-yrs-jobid-uwXbXlogMblzpSvf__PLUS__uAgZw==&source=srp
TimesJobs,Junior .net Developer,general data pvt.ltd,Mumbai,css,https://www.timesjobs.com/job-detail/junior-net-developer-general-data-pvt-ltd-mumbai-1-to-4-yrs-jobid-2QxwoIPsehpzpSvf__PLUS__uAgZw==&source=srp
TimesJobs,Team Leader,general data pvt.ltd,Mumbai,css,https://www.timesjobs.com/job-detail/team-leader-general-data-pvt-ltd-mumbai-3-to-6-yrs-jobid-Dbhi0uMvfuNzpSvf__PLUS__uAgZw==&source=srp
TimesJobs,PHP Developer,general data pvt.ltd,Mumbai,css,https://www.timesjobs.com/job-detail/php-developer-general-data-pvt-ltd-mumbai-1-to-4-yrs-jobid-ipys0fQIio9zpSvf__PLUS__uAgZw==&source=srp
TimesJobs,Web Designer,general data pvt.ltd,Mumbai,typography,https://www.timesjobs.com/job-detail/web-designer-general-data-pvt-ltd-mumbai-2-to-5-yrs-jobid-2W8IndmHpqxzpSvf__PLUS__uAgZw==&source=srp
TimesJobs,Data Scientist,LAKSH HUMAN RESOURCE,Mumbai,hive,https://www.timesjobs.com/job-detail/data-scientist-laksh-human-resource-mumbai-5-to-7-yrs-jobid-x4yoEZNOR75zpSvf__PLUS__uAgZw==&source=srp
TimesJobs,Data Scientist,SEVEN CONSULTANCY,Mumbai,security,https://www.timesjobs.com/job-detail/data-scientist-seven-consultancy-mumbai-0-to-3-yrs-jobid-q2N__SLASH__IgA3fptzpSvf__PLUS__uAgZw==&source=srp
TimesJobs,Data Scientist,Bright Vision Technologies,Mumbai,data analysis,https://www.timesjobs.com/job-detail/data-scientist-bright-vision-technologies-mumbai-2-to-5-yrs-jobid-N__SLASH__9DUiF4T4FzpSvf__PLUS__uAgZw==&source=srp
TimesJobs,Data Scientist,NIELSEN,Mumbai,data science expertise,https://www.timesjobs.com/job-detail/data-scientist-nielsen-mumbai-3-to-6-yrs-jobid-3Rd27DrZXtdzpSvf__PLUS__uAgZw==&source=srp
TimesJobs,Data Scientist,Spotify,Mumbai,data modeling,https://www.timesjobs.com/job-detail/data-scientist-spotify-mumbai-5-to-8-yrs-jobid-HtltaPYaEmhzpSvf__PLUS__uAgZw==&source=srp
TimesJobs,Data Scientist,Analytics Vidhya,Mumbai,python,https://www.timesjobs.com/job-detail/data-scientist-analytics-vidhya-mumbai-2-to-4-yrs-jobid-w3AIpCbxotZzpSvf__PLUS__uAgZw==&source=srp
TimesJobs,Data Scientist,CITI,Mumbai,data analysis tools,https://www.timesjobs.com/job-detail/data-scientist-citi-mumbai-2-to-5-yrs-jobid-3h4mERbyQMRzpSvf__PLUS__uAgZw==&source=srp
TimesJobs,Data Scientist,Analytics Vidhya,Mumbai,algorithms,https://www.timesjobs.com/job-detail/data-scientist-analytics-vidhya-mumbai-5-to-8-yrs-jobid-bancgzSJsgdzpSvf__PLUS__uAgZw==&source=srp
TimesJobs,Data Scientist,Analytics Vidhya,Mumbai,algorithms,https://www.timesjobs.com/job-detail/data-scientist-analytics-vidhya-mumbai-1-to-4-yrs-jobid-__PLUS__HV9P7Tdf55zpSvf__PLUS__uAgZw==&source=srp
TimesJobs,Data Scientist,Analytics Vidhya,Mumbai,algorithms,https://www.timesjobs.com/job-detail/data-scientist-analytics-vidhya-mumbai-2-to-5-yrs-jobid-d1XKxRw0mxZzpSvf__PLUS__uAgZw==&source=srp
TimesJobs,Staff Data Scientist,BAKER HUGHES,Mumbai,statistical analysis,https://www.timesjobs.com/job-detail/staff-data-scientist-baker-hughes-mumbai-6-to-9-yrs-jobid-cnnWHTJjU7ZzpSvf__PLUS__uAgZw==&source=srp
TimesJobs,Data Scientist II,HERE Technologies,Mumbai,machine learning algorithms,https://www.timesjobs.com/job-detail/data-scientist-ii-here-technologies-mumbai-2-to-5-yrs-jobid-Me9MOtEo1VBzpSvf__PLUS__uAgZw==&source=srp
TimesJobs,Senior Data Scientist,SEVEN CONSULTANCY,Mumbai,fundamentals,https://www.timesjobs.com/job-detail/senior-data-scientist-seven-consultancy-mumbai-2-to-3-yrs-jobid-pbnbCjQMxoNzpSvf__PLUS__uAgZw==&source=srp
TimesJobs,Senior Data Scientist,InnOvator Web Solutions Pvt.Ltd.,Mumbai,predictive analytics,https://www.timesjobs.com/job-detail/senior-data-scientist-innovator-web-solutions-pvt-ltd-mumbai-8-to-11-yrs-jobid-zwI2RLCWqKVzpSvf__PLUS__uAgZw==&source=srp
